200;1.1;64;;clauset;1.344997370839119
200;1.1;64;0.01;abc_lin_reg_mle;1.1500436757344779
200;1.1;64;0.01;abc_lin_reg_median;1.1481120659837498
201;1.1;64;;clauset;1.3285447627305984
201;1.1;64;0.01;abc_lin_reg_mle;1.1144578165400714
201;1.1;64;0.01;abc_lin_reg_median;1.1163494101371205
202;1.1;64;;clauset;1.3120664340257644
202;1.1;64;0.01;abc_lin_reg_mle;1.1280539184862954
202;1.1;64;0.01;abc_lin_reg_median;1.1173049877806973
203;1.1;64;;clauset;1.302199370265007
203;1.1;64;0.01;abc_lin_reg_mle;1.0716417926451578
203;1.1;64;0.01;abc_lin_reg_median;1.075631534012673
204;1.1;64;;clauset;1.302199370265007
204;1.1;64;0.01;abc_lin_reg_mle;1.0716649330804866
204;1.1;64;0.01;abc_lin_reg_median;1.0854916362272802
205;1.1;64;;clauset;1.3183583348989487
205;1.1;64;0.01;abc_lin_reg_mle;1.1097503401385869
205;1.1;64;0.01;abc_lin_reg_median;1.112144422897191
206;1.1;64;;clauset;1.3143609255552289
206;1.1;64;0.01;abc_lin_reg_mle;1.1086102577995585
206;1.1;64;0.01;abc_lin_reg_median;1.110204601904531
207;1.1;64;;clauset;1.305995301604271
207;1.1;64;0.01;abc_lin_reg_mle;1.1071870803387838
207;1.1;64;0.01;abc_lin_reg_median;1.1004529724105045
208;1.1;64;;clauset;1.3002060240507125
208;1.1;64;0.01;abc_lin_reg_mle;1.081146726019685
208;1.1;64;0.01;abc_lin_reg_median;1.081146726019685
209;1.1;64;;clauset;1.3011994820833206
209;1.1;64;0.01;abc_lin_reg_mle;1.0829091305131866
209;1.1;64;0.01;abc_lin_reg_median;1.0761021683117322
210;1.1;64;;clauset;1.343688835501671
210;1.1;64;0.01;abc_lin_reg_mle;1.150622055421126
210;1.1;64;0.01;abc_lin_reg_median;1.1430353695132691
211;1.1;64;;clauset;1.317876073718071
211;1.1;64;0.01;abc_lin_reg_mle;1.0889201582844845
211;1.1;64;0.01;abc_lin_reg_median;1.1011950114524447
212;1.1;64;;clauset;1.3361612743139268
212;1.1;64;0.01;abc_lin_reg_mle;1.1459728098316602
212;1.1;64;0.01;abc_lin_reg_median;1.1312572981756408
213;1.1;64;;clauset;1.3279146081209185
213;1.1;64;0.01;abc_lin_reg_mle;1.1198687932407398
213;1.1;64;0.01;abc_lin_reg_median;1.110718581475509
214;1.1;64;;clauset;1.3264088815450668
214;1.1;64;0.01;abc_lin_reg_mle;1.1254530655119883
214;1.1;64;0.01;abc_lin_reg_median;1.1272753070115773
215;1.1;64;;clauset;1.324880649447441
215;1.1;64;0.01;abc_lin_reg_mle;1.1226034450110245
215;1.1;64;0.01;abc_lin_reg_median;1.1197029715977591
216;1.1;64;;clauset;1.3131413406133652
216;1.1;64;0.01;abc_lin_reg_mle;1.1118679033989358
216;1.1;64;0.01;abc_lin_reg_median;1.1011268570935884
217;1.1;64;;clauset;1.2979243928194044
217;1.1;64;0.01;abc_lin_reg_mle;1.0723755097703576
217;1.1;64;0.01;abc_lin_reg_median;1.0772060237126149
218;1.1;64;;clauset;1.3517758196592329
218;1.1;64;0.01;abc_lin_reg_mle;1.1503368454680833
218;1.1;64;0.01;abc_lin_reg_median;1.1518436184681096
219;1.1;64;;clauset;1.3237221509218215
219;1.1;64;0.01;abc_lin_reg_mle;1.1081897492697428
219;1.1;64;0.01;abc_lin_reg_median;1.1102168695965176
200;1.1;128;;clauset;1.2941295331716538
200;1.1;128;0.01;abc_lin_reg_mle;1.1160547951303212
