140;1.1;64;;clauset;1.3185276621580124
140;1.1;64;0.01;abc_lin_reg_mle;1.0931026558442354
140;1.1;64;0.01;abc_lin_reg_median;1.0931026558442354
141;1.1;64;;clauset;1.3326997107267378
141;1.1;64;0.01;abc_lin_reg_mle;1.1659685460239024
141;1.1;64;0.01;abc_lin_reg_median;1.1599299971514603
142;1.1;64;;clauset;1.326047721505165
142;1.1;64;0.01;abc_lin_reg_mle;1.1047578759300554
142;1.1;64;0.01;abc_lin_reg_median;1.118422723539461
143;1.1;64;;clauset;1.3172459191083907
143;1.1;64;0.01;abc_lin_reg_mle;1.0822098249512737
143;1.1;64;0.01;abc_lin_reg_median;1.0882196824160004
144;1.1;64;;clauset;1.3037243872880937
144;1.1;64;0.01;abc_lin_reg_mle;1.105060981394817
144;1.1;64;0.01;abc_lin_reg_median;1.0871220607109546
145;1.1;64;;clauset;1.3097312182188035
145;1.1;64;0.01;abc_lin_reg_mle;1.0772264620931398
145;1.1;64;0.01;abc_lin_reg_median;1.0809647713082886
146;1.1;64;;clauset;1.3172459191083907
146;1.1;64;0.01;abc_lin_reg_mle;1.0863952145980431
146;1.1;64;0.01;abc_lin_reg_median;1.0920830526912852
147;1.1;64;;clauset;1.352176632285118
147;1.1;64;0.01;abc_lin_reg_mle;1.1889972959237711
147;1.1;64;0.01;abc_lin_reg_median;1.169165296807043
148;1.1;64;;clauset;1.3282961302995682
148;1.1;64;0.01;abc_lin_reg_mle;1.0992000608254482
148;1.1;64;0.01;abc_lin_reg_median;1.1272414715125523
149;1.1;64;;clauset;1.3400172203779221
149;1.1;64;0.01;abc_lin_reg_mle;1.119039251045427
149;1.1;64;0.01;abc_lin_reg_median;1.132808651317536
150;1.1;64;;clauset;1.3183583348989487
150;1.1;64;0.01;abc_lin_reg_mle;1.111581946549761
150;1.1;64;0.01;abc_lin_reg_median;1.1051724778164318
151;1.1;64;;clauset;1.3316483813524245
151;1.1;64;0.01;abc_lin_reg_mle;1.135885333185279
151;1.1;64;0.01;abc_lin_reg_median;1.128896479548984
152;1.1;64;;clauset;1.3269125765562058
152;1.1;64;0.01;abc_lin_reg_mle;1.1211439200730036
152;1.1;64;0.01;abc_lin_reg_median;1.1085107840879744
153;1.1;64;;clauset;1.3728613501787188
153;1.1;64;0.01;abc_lin_reg_mle;1.1588649526360768
153;1.1;64;0.01;abc_lin_reg_median;1.1703959324645496
154;1.1;64;;clauset;1.3027137821912766
154;1.1;64;0.01;abc_lin_reg_mle;1.0759636964235242
154;1.1;64;0.01;abc_lin_reg_median;1.0777795101562908
155;1.1;64;;clauset;1.3435977417230605
155;1.1;64;0.01;abc_lin_reg_mle;1.1555029033898736
155;1.1;64;0.01;abc_lin_reg_median;1.1450253056859196
156;1.1;64;;clauset;1.344108938574791
156;1.1;64;0.01;abc_lin_reg_mle;1.1652607165798385
156;1.1;64;0.01;abc_lin_reg_median;1.146128074318962
157;1.1;64;;clauset;1.338969106078148
157;1.1;64;0.01;abc_lin_reg_mle;1.1470547032944043
157;1.1;64;0.01;abc_lin_reg_median;1.149105274098389
158;1.1;64;;clauset;1.3150264459848404
158;1.1;64;0.01;abc_lin_reg_mle;1.0812827640810398
158;1.1;64;0.01;abc_lin_reg_median;1.0922442272305184
159;1.1;64;;clauset;1.2923205178976058
159;1.1;64;0.01;abc_lin_reg_mle;1.0541012886539602
159;1.1;64;0.01;abc_lin_reg_median;1.0466897519014664
140;1.1;128;;clauset;1.2840149086713792
140;1.1;128;0.01;abc_lin_reg_mle;1.1156869188749148
140;1.1;128;0.01;abc_lin_reg_median;1.1063202299128962
