160;1.1;64;;clauset;1.2935658234357834
160;1.1;64;0.01;abc_lin_reg_mle;1.0660337998866762
160;1.1;64;0.01;abc_lin_reg_median;1.0660337998866762
161;1.1;64;;clauset;1.305070431828499
161;1.1;64;0.01;abc_lin_reg_mle;1.0723544387487973
161;1.1;64;0.01;abc_lin_reg_median;1.0663155931331223
162;1.1;64;;clauset;1.3097312182188035
162;1.1;64;0.01;abc_lin_reg_mle;1.0924763115821376
162;1.1;64;0.01;abc_lin_reg_median;1.087473209541747
163;1.1;64;;clauset;1.3148614054918288
163;1.1;64;0.01;abc_lin_reg_mle;1.0952710557176557
163;1.1;64;0.01;abc_lin_reg_median;1.0935527166097005
164;1.1;64;;clauset;1.3111319190263748
164;1.1;64;0.01;abc_lin_reg_mle;1.077254821713228
164;1.1;64;0.01;abc_lin_reg_median;1.077254821713228
165;1.1;64;;clauset;1.3183583348989487
165;1.1;64;0.01;abc_lin_reg_mle;1.1078913846623615
165;1.1;64;0.01;abc_lin_reg_median;1.1162227642480673
166;1.1;64;;clauset;1.3148614054918288
166;1.1;64;0.01;abc_lin_reg_mle;1.1007048307001983
166;1.1;64;0.01;abc_lin_reg_median;1.1007048307001983
167;1.1;64;;clauset;1.3214415913820268
167;1.1;64;0.01;abc_lin_reg_mle;1.0981580739557693
167;1.1;64;0.01;abc_lin_reg_median;1.0937147811606296
168;1.1;64;;clauset;1.3081719070672988
168;1.1;64;0.01;abc_lin_reg_mle;1.101954826530739
168;1.1;64;0.01;abc_lin_reg_median;1.0948159769745887
169;1.1;64;;clauset;1.3415229469537733
169;1.1;64;0.01;abc_lin_reg_mle;1.1183695086539014
169;1.1;64;0.01;abc_lin_reg_median;1.1293126890428533
170;1.1;64;;clauset;1.3209700471162795
170;1.1;64;0.01;abc_lin_reg_mle;1.0898707053784256
170;1.1;64;0.01;abc_lin_reg_median;1.0979241475885684
171;1.1;64;;clauset;1.3201362711191178
171;1.1;64;0.01;abc_lin_reg_mle;1.1132567376657079
171;1.1;64;0.01;abc_lin_reg_median;1.1107715710320911
172;1.1;64;;clauset;1.3169554907083512
172;1.1;64;0.01;abc_lin_reg_mle;1.0931923154525491
172;1.1;64;0.01;abc_lin_reg_median;1.10199490114558
173;1.1;64;;clauset;1.3084044641256332
173;1.1;64;0.01;abc_lin_reg_mle;1.078730193517257
173;1.1;64;0.01;abc_lin_reg_median;1.0763171684712094
174;1.1;64;;clauset;1.324880649447441
174;1.1;64;0.01;abc_lin_reg_mle;1.0997147924158939
174;1.1;64;0.01;abc_lin_reg_median;1.105924392612677
175;1.1;64;;clauset;1.3318980854749678
175;1.1;64;0.01;abc_lin_reg_mle;1.118388078303671
175;1.1;64;0.01;abc_lin_reg_median;1.1200049457868426
176;1.1;64;;clauset;1.3111319190263748
176;1.1;64;0.01;abc_lin_reg_mle;1.0962402442871784
176;1.1;64;0.01;abc_lin_reg_median;1.0851727732617948
177;1.1;64;;clauset;1.321267977356911
177;1.1;64;0.01;abc_lin_reg_mle;1.1011508429284544
177;1.1;64;0.01;abc_lin_reg_median;1.1011508429284544
178;1.1;64;;clauset;1.3255622452497482
178;1.1;64;0.01;abc_lin_reg_mle;1.0887765125537072
178;1.1;64;0.01;abc_lin_reg_median;1.098606522699662
179;1.1;64;;clauset;1.3183583348989487
179;1.1;64;0.01;abc_lin_reg_mle;1.1217228929743808
179;1.1;64;0.01;abc_lin_reg_median;1.1229843614499786
160;1.1;128;;clauset;1.266838908791542
160;1.1;128;0.01;abc_lin_reg_mle;1.0853169206814515
160;1.1;128;0.01;abc_lin_reg_median;1.0792582231707202
161;1.1;128;;clauset;1.2693016558885573
