120;1.01;10000;;clauset;1.1282595509290696
120;1.01;10000;0.01;abc_lin_reg_mle;1.0101020851816263
120;1.01;10000;0.01;abc_lin_reg_median;1.01061674615224
120;1.02;10000;;clauset;1.1315110629796983
120;1.02;10000;0.01;abc_lin_reg_mle;1.0190313054921638
120;1.02;10000;0.01;abc_lin_reg_median;1.0192874953038584
120;1.03;10000;;clauset;1.1357538896799089
120;1.03;10000;0.01;abc_lin_reg_mle;1.0299305037454947
120;1.03;10000;0.01;abc_lin_reg_median;1.029741812053887
120;1.04;10000;;clauset;1.1404028874635697
120;1.04;10000;0.01;abc_lin_reg_mle;1.0394585154684808
120;1.04;10000;0.01;abc_lin_reg_median;1.039709388341257
120;1.05;10000;;clauset;1.145215854048729
120;1.05;10000;0.01;abc_lin_reg_mle;1.049240370168679
120;1.05;10000;0.01;abc_lin_reg_median;1.0493271861897893
120;1.06;10000;;clauset;1.150879743695259
120;1.06;10000;0.01;abc_lin_reg_mle;1.0597484363528589
120;1.06;10000;0.01;abc_lin_reg_median;1.0596492000637674
120;1.07;10000;;clauset;1.1569455176591872
120;1.07;10000;0.01;abc_lin_reg_mle;1.0696933431029956
120;1.07;10000;0.01;abc_lin_reg_median;1.0698866600434949
120;1.08;10000;;clauset;1.1631163173913954
120;1.08;10000;0.01;abc_lin_reg_mle;1.079941055782337
120;1.08;10000;0.01;abc_lin_reg_median;1.0798446079772883
120;1.09;10000;;clauset;1.1695346778631208
120;1.09;10000;0.01;abc_lin_reg_mle;1.089103312449981
120;1.09;10000;0.01;abc_lin_reg_median;1.0893146192499623
120;1.1;10000;;clauset;1.1761791652441023
120;1.1;10000;0.01;abc_lin_reg_mle;1.099001709662382
120;1.1;10000;0.01;abc_lin_reg_median;1.099197318756544
120;1.11;10000;;clauset;1.183249114155769
120;1.11;10000;0.01;abc_lin_reg_mle;1.1096058008694183
120;1.11;10000;0.01;abc_lin_reg_median;1.109195451066375
120;1.12;10000;;clauset;1.190388723015785
120;1.12;10000;0.01;abc_lin_reg_mle;1.1184519413145788
120;1.12;10000;0.01;abc_lin_reg_median;1.1191089243389065
120;1.13;10000;;clauset;1.1982710140943527
120;1.13;10000;0.01;abc_lin_reg_mle;1.130119050395862
120;1.13;10000;0.01;abc_lin_reg_median;1.12987000118163
120;1.1400000000000001;10000;;clauset;1.2061586636304855
120;1.1400000000000001;10000;0.01;abc_lin_reg_mle;1.140712549772662
120;1.1400000000000001;10000;0.01;abc_lin_reg_median;1.1402576939862004
120;1.15;10000;;clauset;1.213761243224144
120;1.15;10000;0.01;abc_lin_reg_mle;1.1494527896202034
120;1.15;10000;0.01;abc_lin_reg_median;1.1499305796810546
120;1.16;10000;;clauset;1.2214141923189166
120;1.16;10000;0.01;abc_lin_reg_mle;1.1604210047958088
120;1.16;10000;0.01;abc_lin_reg_median;1.1602948199505898
120;1.17;10000;;clauset;1.2295397573709488
120;1.17;10000;0.01;abc_lin_reg_mle;1.1704176548051368
120;1.17;10000;0.01;abc_lin_reg_median;1.1701121908738956
120;1.18;10000;;clauset;1.237423120141029
120;1.18;10000;0.01;abc_lin_reg_mle;1.1796458331678297
120;1.18;10000;0.01;abc_lin_reg_median;1.1799353246161959
120;1.19;10000;;clauset;1.2455454701185227
120;1.19;10000;0.01;abc_lin_reg_mle;1.1903385122594448
120;1.19;10000;0.01;abc_lin_reg_median;1.1903385122594448
120;1.2;10000;;clauset;1.254002187848091
120;1.2;10000;0.01;abc_lin_reg_mle;1.2011154218496318
120;1.2;10000;0.01;abc_lin_reg_median;1.200741090538788
120;1.21;10000;;clauset;1.2621288245916367
120;1.21;10000;0.01;abc_lin_reg_mle;1.2104735686962134
120;1.21;10000;0.01;abc_lin_reg_median;1.2106439003567522
120;1.22;10000;;clauset;1.270358343720436
120;1.22;10000;0.01;abc_lin_reg_mle;1.2203603215930423
120;1.22;10000;0.01;abc_lin_reg_median;1.220173418706107
120;1.23;10000;;clauset;1.278669311404228
120;1.23;10000;0.01;abc_lin_reg_mle;1.2312607860844054
120;1.23;10000;0.01;abc_lin_reg_median;1.2305994952755361
120;1.24;10000;;clauset;1.2872010475397109
120;1.24;10000;0.01;abc_lin_reg_mle;1.2405490559830223
120;1.24;10000;0.01;abc_lin_reg_median;1.2405490559830223
120;1.25;10000;;clauset;1.295862458348274
120;1.25;10000;0.01;abc_lin_reg_mle;1.2496684680135535
120;1.25;10000;0.01;abc_lin_reg_median;1.2502209325169547
120;1.26;10000;;clauset;1.304009457230568
120;1.26;10000;0.01;abc_lin_reg_mle;1.260907358951756
120;1.26;10000;0.01;abc_lin_reg_median;1.260516879002436
120;1.27;10000;;clauset;1.3126472908258437
120;1.27;10000;0.01;abc_lin_reg_mle;1.268758086477931
120;1.27;10000;0.01;abc_lin_reg_median;1.2694298352362818
120;1.28;10000;;clauset;1.3213344222307206
120;1.28;10000;0.01;abc_lin_reg_mle;1.281184647808273
120;1.28;10000;0.01;abc_lin_reg_median;1.2802447854035688
120;1.29;10000;;clauset;1.3301812356710434
120;1.29;10000;0.01;abc_lin_reg_mle;1.2901047950453413
120;1.29;10000;0.01;abc_lin_reg_median;1.2901047950453413
120;1.3;10000;;clauset;1.3391030675172808
120;1.3;10000;0.01;abc_lin_reg_mle;1.2999131821609835
120;1.3;10000;0.01;abc_lin_reg_median;1.2999131821609835
120;1.31;10000;;clauset;1.347696961760521
120;1.31;10000;0.01;abc_lin_reg_mle;1.3105695186420938
120;1.31;10000;0.01;abc_lin_reg_median;1.3098789127361528
120;1.32;10000;;clauset;1.355818240046501
120;1.32;10000;0.01;abc_lin_reg_mle;1.3204397608774212
120;1.32;10000;0.01;abc_lin_reg_median;1.319341808932816
120;1.33;10000;;clauset;1.3653305739164352
120;1.33;10000;0.01;abc_lin_reg_mle;1.3295782769094047
120;1.33;10000;0.01;abc_lin_reg_median;1.3298458933940451
120;1.34;10000;;clauset;1.3740970104932786
120;1.34;10000;0.01;abc_lin_reg_mle;1.3390396097210169
120;1.34;10000;0.01;abc_lin_reg_median;1.3399729848439224
120;1.35;10000;;clauset;1.3837304455041886
